anomaly_id,entity_type,entity_id,anomaly_type,anomaly_score,severity,reason,supporting_metrics,detection_method,threshold_value,observed_value,percentile,robust_zscore,baseline_reference,generated_at
ANOM_000035,WORK,139500,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,000,000.00 is in the 99.5th percentile for 'Normal/Others' (15.6 robust standard deviations above category median).","{""recommended_amount"": 5000000.0, ""category"": ""Normal/Others"", ""zscore"": 15.56}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=15.56)",0.9949,15.5558,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000036,WORK,166142,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹14,000,000.00 is in the 100.0th percentile for 'Normal/Others' (46.0 robust standard deviations above category median).","{""recommended_amount"": 14000000.0, ""category"": ""Normal/Others"", ""zscore"": 45.99}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹14,000,000.00 (Z=45.99)",0.9995,45.9876,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000037,WORK,206788,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,000,000.00 is in the 99.5th percentile for 'Normal/Others' (15.6 robust standard deviations above category median).","{""recommended_amount"": 5000000.0, ""category"": ""Normal/Others"", ""zscore"": 15.56}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=15.56)",0.9949,15.5558,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000038,WORK,208461,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,000,000.00 is in the 99.5th percentile for 'Normal/Others' (15.6 robust standard deviations above category median).","{""recommended_amount"": 5000000.0, ""category"": ""Normal/Others"", ""zscore"": 15.56}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=15.56)",0.9949,15.5558,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000039,WORK,212156,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹6,393,000.00 is in the 99.7th percentile for 'Normal/Others' (20.3 robust standard deviations above category median).","{""recommended_amount"": 6393000.0, ""category"": ""Normal/Others"", ""zscore"": 20.27}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹6,393,000.00 (Z=20.27)",0.9972,20.2659,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000040,WORK,281457,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,000,000.00 is in the 99.5th percentile for 'Normal/Others' (15.6 robust standard deviations above category median).","{""recommended_amount"": 5000000.0, ""category"": ""Normal/Others"", ""zscore"": 15.56}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=15.56)",0.9949,15.5558,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000041,WORK,291486,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹6,000,000.00 is in the 99.7th percentile for 'Normal/Others' (18.9 robust standard deviations above category median).","{""recommended_amount"": 6000000.0, ""category"": ""Normal/Others"", ""zscore"": 18.94}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹6,000,000.00 (Z=18.94)",0.9968,18.9371,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000044,WORK,212607,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹7,865,926.00 is in the 99.8th percentile for 'Normal/Others' (25.2 robust standard deviations above category median).","{""recommended_amount"": 7865926.0, ""category"": ""Normal/Others"", ""zscore"": 25.25}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹7,865,926.00 (Z=25.25)",0.998,25.2464,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000045,WORK,261209,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹13,836,778.00 is in the 100.0th percentile for 'Normal/Others' (45.4 robust standard deviations above category median).","{""recommended_amount"": 13836778.0, ""category"": ""Normal/Others"", ""zscore"": 45.44}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹13,836,778.00 (Z=45.44)",0.9995,45.4357,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000046,WORK,269245,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹6,985,680.00 is in the 99.7th percentile for 'Normal/Others' (22.3 robust standard deviations above category median).","{""recommended_amount"": 6985680.0, ""category"": ""Normal/Others"", ""zscore"": 22.27}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹6,985,680.00 (Z=22.27)",0.9975,22.27,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000047,WORK,272885,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,000,000.00 is in the 99.5th percentile for 'Normal/Others' (15.6 robust standard deviations above category median).","{""recommended_amount"": 5000000.0, ""category"": ""Normal/Others"", ""zscore"": 15.56}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=15.56)",0.9949,15.5558,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000048,WORK,275288,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹9,000,000.00 is in the 99.8th percentile for 'Normal/Others' (29.1 robust standard deviations above category median).","{""recommended_amount"": 9000000.0, ""category"": ""Normal/Others"", ""zscore"": 29.08}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹9,000,000.00 (Z=29.08)",0.9984,29.081,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000049,WORK,277012,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹10,000,000.00 is in the 99.9th percentile for 'Normal/Others' (32.5 robust standard deviations above category median).","{""recommended_amount"": 10000000.0, ""category"": ""Normal/Others"", ""zscore"": 32.46}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹10,000,000.00 (Z=32.46)",0.9989,32.4623,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000050,WORK,277336,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹9,301,700.00 is in the 99.8th percentile for 'Normal/Others' (30.1 robust standard deviations above category median).","{""recommended_amount"": 9301700.0, ""category"": ""Normal/Others"", ""zscore"": 30.1}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹9,301,700.00 (Z=30.10)",0.9985,30.1012,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000051,WORK,277337,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹7,179,700.00 is in the 99.8th percentile for 'Normal/Others' (22.9 robust standard deviations above category median).","{""recommended_amount"": 7179700.0, ""category"": ""Normal/Others"", ""zscore"": 22.93}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹7,179,700.00 (Z=22.93)",0.9976,22.926,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000052,WORK,279224,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹7,596,000.00 is in the 99.8th percentile for 'Normal/Others' (24.3 robust standard deviations above category median).","{""recommended_amount"": 7596000.0, ""category"": ""Normal/Others"", ""zscore"": 24.33}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹7,596,000.00 (Z=24.33)",0.9979,24.3337,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000053,WORK,286942,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹10,000,000.00 is in the 99.9th percentile for 'Normal/Others' (32.5 robust standard deviations above category median).","{""recommended_amount"": 10000000.0, ""category"": ""Normal/Others"", ""zscore"": 32.46}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹10,000,000.00 (Z=32.46)",0.9989,32.4623,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000054,WORK,286943,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹10,000,000.00 is in the 99.9th percentile for 'Normal/Others' (32.5 robust standard deviations above category median).","{""recommended_amount"": 10000000.0, ""category"": ""Normal/Others"", ""zscore"": 32.46}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹10,000,000.00 (Z=32.46)",0.9989,32.4623,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000055,WORK,286944,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹10,000,000.00 is in the 99.9th percentile for 'Normal/Others' (32.5 robust standard deviations above category median).","{""recommended_amount"": 10000000.0, ""category"": ""Normal/Others"", ""zscore"": 32.46}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹10,000,000.00 (Z=32.46)",0.9989,32.4623,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000056,WORK,286945,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹10,000,000.00 is in the 99.9th percentile for 'Normal/Others' (32.5 robust standard deviations above category median).","{""recommended_amount"": 10000000.0, ""category"": ""Normal/Others"", ""zscore"": 32.46}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹10,000,000.00 (Z=32.46)",0.9989,32.4623,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000057,WORK,304742,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹6,351,000.00 is in the 99.7th percentile for 'Normal/Others' (20.1 robust standard deviations above category median).","{""recommended_amount"": 6351000.0, ""category"": ""Normal/Others"", ""zscore"": 20.12}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹6,351,000.00 (Z=20.12)",0.9971,20.1239,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000058,WORK,182076,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,000,000.00 is in the 99.5th percentile for 'Normal/Others' (15.6 robust standard deviations above category median).","{""recommended_amount"": 5000000.0, ""category"": ""Normal/Others"", ""zscore"": 15.56}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=15.56)",0.9949,15.5558,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000059,WORK,188247,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,000,000.00 is in the 99.5th percentile for 'Normal/Others' (15.6 robust standard deviations above category median).","{""recommended_amount"": 5000000.0, ""category"": ""Normal/Others"", ""zscore"": 15.56}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=15.56)",0.9949,15.5558,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000060,WORK,192019,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,012,767.00 is in the 99.6th percentile for 'Normal/Others' (15.6 robust standard deviations above category median).","{""recommended_amount"": 5012767.0, ""category"": ""Normal/Others"", ""zscore"": 15.6}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,012,767.00 (Z=15.60)",0.9958,15.5989,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000061,WORK,221148,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,000,000.00 is in the 99.5th percentile for 'Normal/Others' (15.6 robust standard deviations above category median).","{""recommended_amount"": 5000000.0, ""category"": ""Normal/Others"", ""zscore"": 15.56}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=15.56)",0.9949,15.5558,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000062,WORK,292366,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹7,000,000.00 is in the 99.8th percentile for 'Normal/Others' (22.3 robust standard deviations above category median).","{""recommended_amount"": 7000000.0, ""category"": ""Normal/Others"", ""zscore"": 22.32}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹7,000,000.00 (Z=22.32)",0.9975,22.3184,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000063,WORK,292371,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,000,000.00 is in the 99.5th percentile for 'Normal/Others' (15.6 robust standard deviations above category median).","{""recommended_amount"": 5000000.0, ""category"": ""Normal/Others"", ""zscore"": 15.56}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=15.56)",0.9949,15.5558,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000064,WORK,173052,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,000,000.00 is in the 99.5th percentile for 'Normal/Others' (15.6 robust standard deviations above category median).","{""recommended_amount"": 5000000.0, ""category"": ""Normal/Others"", ""zscore"": 15.56}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=15.56)",0.9949,15.5558,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000065,WORK,178906,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹9,424,000.00 is in the 99.9th percentile for 'Normal/Others' (30.5 robust standard deviations above category median).","{""recommended_amount"": 9424000.0, ""category"": ""Normal/Others"", ""zscore"": 30.51}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹9,424,000.00 (Z=30.51)",0.9985,30.5147,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000066,WORK,222829,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,000,000.00 is in the 99.5th percentile for 'Normal/Others' (15.6 robust standard deviations above category median).","{""recommended_amount"": 5000000.0, ""category"": ""Normal/Others"", ""zscore"": 15.56}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=15.56)",0.9949,15.5558,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000067,WORK,228446,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹11,000,000.00 is in the 99.9th percentile for 'Normal/Others' (35.8 robust standard deviations above category median).","{""recommended_amount"": 11000000.0, ""category"": ""Normal/Others"", ""zscore"": 35.84}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹11,000,000.00 (Z=35.84)",0.9992,35.8436,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000068,WORK,228447,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹11,000,000.00 is in the 99.9th percentile for 'Normal/Others' (35.8 robust standard deviations above category median).","{""recommended_amount"": 11000000.0, ""category"": ""Normal/Others"", ""zscore"": 35.84}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹11,000,000.00 (Z=35.84)",0.9992,35.8436,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000069,WORK,239127,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,000,000.00 is in the 99.5th percentile for 'Normal/Others' (15.6 robust standard deviations above category median).","{""recommended_amount"": 5000000.0, ""category"": ""Normal/Others"", ""zscore"": 15.56}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=15.56)",0.9949,15.5558,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000070,WORK,256906,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹9,000,000.00 is in the 99.8th percentile for 'Normal/Others' (29.1 robust standard deviations above category median).","{""recommended_amount"": 9000000.0, ""category"": ""Normal/Others"", ""zscore"": 29.08}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹9,000,000.00 (Z=29.08)",0.9984,29.081,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000071,WORK,274318,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,720,000.00 is in the 99.7th percentile for 'Normal/Others' (18.0 robust standard deviations above category median).","{""recommended_amount"": 5720000.0, ""category"": ""Normal/Others"", ""zscore"": 17.99}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,720,000.00 (Z=17.99)",0.9966,17.9903,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000072,WORK,274319,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,200,000.00 is in the 99.6th percentile for 'Normal/Others' (16.2 robust standard deviations above category median).","{""recommended_amount"": 5200000.0, ""category"": ""Normal/Others"", ""zscore"": 16.23}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,200,000.00 (Z=16.23)",0.996,16.232,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000073,WORK,276199,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹9,000,000.00 is in the 99.8th percentile for 'Normal/Others' (29.1 robust standard deviations above category median).","{""recommended_amount"": 9000000.0, ""category"": ""Normal/Others"", ""zscore"": 29.08}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹9,000,000.00 (Z=29.08)",0.9984,29.081,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000074,WORK,276201,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹8,000,000.00 is in the 99.8th percentile for 'Normal/Others' (25.7 robust standard deviations above category median).","{""recommended_amount"": 8000000.0, ""category"": ""Normal/Others"", ""zscore"": 25.7}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹8,000,000.00 (Z=25.70)",0.9981,25.6997,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000075,WORK,246454,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹9,386,764.00 is in the 99.8th percentile for 'Normal/Others' (30.4 robust standard deviations above category median).","{""recommended_amount"": 9386764.0, ""category"": ""Normal/Others"", ""zscore"": 30.39}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹9,386,764.00 (Z=30.39)",0.9985,30.3888,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000076,WORK,1719,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,000,000.00 is in the 99.5th percentile for 'Normal/Others' (15.6 robust standard deviations above category median).","{""recommended_amount"": 5000000.0, ""category"": ""Normal/Others"", ""zscore"": 15.56}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=15.56)",0.9949,15.5558,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000077,WORK,166162,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹15,000,000.00 is in the 100.0th percentile for 'Normal/Others' (49.4 robust standard deviations above category median).","{""recommended_amount"": 15000000.0, ""category"": ""Normal/Others"", ""zscore"": 49.37}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹15,000,000.00 (Z=49.37)",0.9996,49.3689,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000079,WORK,158349,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,000,000.00 is in the 99.5th percentile for 'Normal/Others' (15.6 robust standard deviations above category median).","{""recommended_amount"": 5000000.0, ""category"": ""Normal/Others"", ""zscore"": 15.56}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=15.56)",0.9949,15.5558,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000080,WORK,180861,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,000,000.00 is in the 99.5th percentile for 'Normal/Others' (15.6 robust standard deviations above category median).","{""recommended_amount"": 5000000.0, ""category"": ""Normal/Others"", ""zscore"": 15.56}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,000,000.00 (Z=15.56)",0.9949,15.5558,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
ANOM_000081,WORK,187219,UNUSUALLY_HIGH_RECOMMENDED_AMOUNT,1.0,HIGH,"Recommended amount of ₹5,200,000.00 is in the 99.6th percentile for 'Normal/Others' (16.2 robust standard deviations above category median).","{""recommended_amount"": 5200000.0, ""category"": ""Normal/Others"", ""zscore"": 16.23}",STATISTICAL_ROBUST_ZSCORE,"₹50,00,000 & Z >= 3.5","₹5,200,000.00 (Z=16.23)",0.996,16.232,Category Median (Normal/Others),2026-08-26T10:47:43.666818+00:00
