recommended_work_id,completed_work_id,internal_mp_id,mp_name_normalized,similarity_score,recommended_description,completed_description,recommended_amount,completed_amount,audit_status,pipeline_created_at
258323,250148,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258323,250149,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258323,250204,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258323,250205,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,137617,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,140030,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,100000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,141192,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,141199,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,141200,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,141201,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,141202,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,141204,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,141205,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,141206,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,141207,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,141208,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,141209,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,141210,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,141211,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,141212,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,157853,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,157854,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,157860,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,176300,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,176304,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,218955,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,401404.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,239631,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,250145,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,250146,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,250147,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,250152,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,250153,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,250154,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,250200,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,250201,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,250202,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,250203,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258326,250525,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258328,218956,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258328,218957,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258328,218966,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258328,218967,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258328,239666,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,198000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258328,250148,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258328,250149,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258328,250204,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258328,250205,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,137617,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,140030,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,100000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,141192,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,141199,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,141200,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,141201,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,141202,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,141204,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,141205,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,141206,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,141207,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,141208,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,141209,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,141210,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,141211,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,141212,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,157853,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,157854,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,157860,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,176300,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,176304,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,218955,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,401404.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,239631,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,250145,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,250146,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,250147,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,250152,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,250153,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,250154,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,250200,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,250201,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,250202,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,250203,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258330,250525,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Fitting of Sitting RCC Benches in Public Places,Fitting of Sitting RCC Benches in Public Places,200000.0,150000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258333,141160,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Purchase of mobile Steel water tanker,Purchase of mobile steel water tanker,200000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258333,141163,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Purchase of mobile Steel water tanker,Purchase of mobile steel water tanker,200000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258333,163157,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Purchase of mobile Steel water tanker,Purchase of mobile Steel water tanker,200000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258333,163183,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Purchase of mobile Steel water tanker,Purchase of mobile Steel water tanker,200000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258333,163185,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Purchase of mobile Steel water tanker,Purchase of mobile Steel water tanker,200000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258333,163186,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Purchase of mobile Steel water tanker,Purchase of mobile Steel water tanker,200000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258333,163187,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Purchase of mobile Steel water tanker,Purchase of mobile Steel water tanker,200000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258333,218970,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Purchase of mobile Steel water tanker,Purchase of mobile Steel water tanker,200000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258333,218975,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Purchase of mobile Steel water tanker,Purchase of mobile Steel water tanker,200000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258333,218976,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Purchase of mobile Steel water tanker,Purchase of mobile Steel water tanker,200000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258333,239692,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Purchase of mobile Steel water tanker,Purchase of mobile Steel water tanker,200000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258333,250150,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Purchase of mobile Steel water tanker,Purchase of mobile Steel water tanker,200000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258333,250151,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Purchase of mobile Steel water tanker,Purchase of mobile Steel water tanker,200000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258334,218963,INTERNAL_MP_322,SARABJEET SINGH KHALSA,0.9569,Installation of fixed garden open gym equipment,Installation of fixed garden Open gym,150000.0,300000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258334,218977,INTERNAL_MP_322,SARABJEET SINGH KHALSA,0.9569,Installation of fixed garden open gym equipment,Installation of fixed garden Open gym,150000.0,300000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258336,218956,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258336,218957,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258336,218966,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258336,218967,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,200000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
258336,239666,INTERNAL_MP_322,SARABJEET SINGH KHALSA,1.0,Street lights,Street lights,150000.0,198000.0,FLAGGED_FOR_HUMAN_REVIEW_DO_NOT_MERGE,2026-08-26T10:39:19.918730+00:00
