internal_mp_id,mp_name_normalized,constituency_normalized,state_normalized,allocated_amount,total_expenditure,unspent_amount,utilization_pct,source_dataset,source_file,source_download_date,pipeline_created_at
INTERNAL_MP_332,BHUPENDER YADAV,ALWAR,RAJASTHAN,147000000.0,59285868.0,87714132.0,40.33,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_333,RAJ KUMAR ROAT,BANSWARA,RAJASTHAN,147000000.0,63286521.0,83713479.0,43.05,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_334,UMMEDA RAM BENIWAL,BARMER,RAJASTHAN,147000000.0,65781402.0,81218598.0,44.75,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_335,SANJNA JATAV,BHARATPUR,RAJASTHAN,147000000.0,65761488.1,81238511.9,44.74,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_336,DAMODAR AGARWAL,BHILWARA,RAJASTHAN,147000000.0,58990209.0,88009791.0,40.13,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_337,SHRI ARJUN RAM MEGHWAL,BIKANER,RAJASTHAN,147000000.0,34700414.0,112299586.0,23.61,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_338,CHANDRA PRAKASH JOSHI,CHITTORGARH,RAJASTHAN,147000000.0,4660559.0,142339441.0,3.17,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_339,RAHUL KASWAN,CHURU,RAJASTHAN,147000000.0,57725218.0,89274782.0,39.27,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_340,MURARI LAL MEENA,DAUSA,RAJASTHAN,147000000.0,19705174.0,127294826.0,13.4,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_341,KULDEEP INDORA,GANGANAGAR,RAJASTHAN,147000000.0,11119729.0,135880271.0,7.56,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_342,MANJU SHARMA,JAIPUR,RAJASTHAN,167082901.11,23994861.0,143088040.11,14.36,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_343,RAO RAJENDRA SINGH,JAIPUR RURAL,RAJASTHAN,147000000.0,14160844.0,132839156.0,9.63,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_344,LUMBARAM,JALORE,RAJASTHAN,147000000.0,61110381.0,85889619.0,41.57,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_345,DUSHYANT SINGH,JHALAWAR-BARAN,RAJASTHAN,147000000.0,6025816.0,140974184.0,4.1,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_346,BRIJENDRA SINGH OLA,JHUNJHUNU,RAJASTHAN,147000000.0,55610081.0,91389919.0,37.83,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_347,GAJENDRA SINGH SHEKHAWAT,JODHPUR,RAJASTHAN,147000000.0,491827.0,146508173.0,0.33,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_348,BHAJAN LAL JATAV,KARAULI-DHOLPUR,RAJASTHAN,147000000.0,7253086.0,139746914.0,4.93,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_349,OM BIRLA,KOTA,RAJASTHAN,163906956.6,28500390.0,135406566.6,17.39,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_350,SHRI HANUMAN BENIWAL,NAGAUR,RAJASTHAN,147000000.0,66938015.0,80061985.0,45.54,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_351,SHRI PP CHAUDHARY,PALI,RAJASTHAN,147000000.0,12964180.0,134035820.0,8.82,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_352,MAHIMA KUMARI MEWAR,RAJSAMAND,RAJASTHAN,183892143.0,48238044.0,135654099.0,26.23,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_353,AMRARAM,SIKAR,RAJASTHAN,165691544.11,38165228.0,127526316.11,23.03,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_354,HARISH CHANDRA MEENA,TONK-SAWAI MADHOPUR,RAJASTHAN,147000000.0,0.0,147000000.0,0.0,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_355,MANNA LAL RAWAT,UDAIPUR,RAJASTHAN,147000000.0,35324098.0,111675902.0,24.03,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_356,INDRA HANG SUBBA,SIKKIM,SIKKIM,152003923.11,98023420.0,53980503.110000014,64.49,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_357,S. JAGATHRAKSHAKAN,ARAKKONAM,TAMIL NADU,180589332.34,50567596.0,130021736.34,28.0,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_358,THARANIVENTHAN M S,ARANI,TAMIL NADU,168337124.35,111315790.0,57021334.35,66.13,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_359,THIRU DAYANIDHI MARAN,CHENNAI CENTRAL,TAMIL NADU,147000000.0,25568733.0,121431267.0,17.39,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_360,KALANIDHI VEERASWAMY,CHENNAI NORTH,TAMIL NADU,171500000.0,83933669.0,87566331.0,48.94,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_361,T SUMATHY (A) THAMIZHACHI THANGAPANDIAN,CHENNAI SOUTH,TAMIL NADU,147000000.0,28530278.0,118469722.0,19.41,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_362,THIRUMAA VALAVAN THOL,CHIDAMBARAM,TAMIL NADU,147000000.0,68203692.0,78796308.0,46.4,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_363,GANAPATHY RAJKUMAR P,COIMBATORE,TAMIL NADU,147370490.11,42862932.0,104507558.11,29.09,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_364,M.K. VISHNUPRASAD,CUDDALORE,TAMIL NADU,147000000.0,71295556.0,75704444.0,48.5,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_365,MANI. A.,DHARAMAPURI,TAMIL NADU,164515071.11,67070637.0,97444434.11,40.77,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_366,SACHITHANANTHAM R,DINDIGUL,TAMIL NADU,147000000.0,90527072.0,56472928.0,61.58,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_367,K E PRAKASH,ERODE,TAMIL NADU,147000000.0,87182728.0,59817272.0,59.31,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_368,MALAIYARASAN D,KALLAKURICHI,TAMIL NADU,176686299.0,121901141.0,54785158.0,68.99,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_369,GANESAN SELVAM,KANCHEEPURAM,TAMIL NADU,186508749.11,108395338.0,78113411.11000001,58.12,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_370,SHRI VIJAYAKUMAR VASANTH,KANNIYAKUMARI,TAMIL NADU,171500000.0,56848972.0,114651028.0,33.15,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_371,SMT S JOTHIMANI,KARUR,TAMIL NADU,147000000.0,47711966.0,99288034.0,32.46,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_372,GOPINATH K,KRISHNAGIRI,TAMIL NADU,147000000.0,40994453.0,106005547.0,27.89,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_373,S VENKATESAN,MADURAI,TAMIL NADU,147000000.0,47771116.0,99228884.0,32.5,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_374,SUDHA R,MAYILADUTHURAI,TAMIL NADU,147332315.11,33193145.0,114139170.11,22.53,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_375,SELVARAJ V,NAGAPATTINAM,TAMIL NADU,147000000.0,50673389.0,96326611.0,34.47,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_376,V S MATHESWARAN,NAMAKKAL,TAMIL NADU,162539930.11,90580955.0,71958975.11000001,55.73,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_377,ANDIMUTHU RAJA,NILGIRIS,TAMIL NADU,147000000.0,71485310.0,75514690.0,48.63,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_378,ARUN NEHRU,PERAMBALUR,TAMIL NADU,147000000.0,67653424.0,79346576.0,46.02,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_379,ESWARASAMY K,POLLACHI,TAMIL NADU,162315106.11,56246950.0,106068156.11,34.65,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_380,KANI K NAVAS,RAMANATHAPURAM,TAMIL NADU,147000000.0,54425096.0,92574904.0,37.02,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_381,SELVAGANAPATHI T M,SALEM,TAMIL NADU,147000000.0,4244214.0,142755786.0,2.89,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_382,SHRI KARTI P CHIDAMBARAM,SIVAGANGA,TAMIL NADU,159049284.11,97237605.0,61811679.110000014,61.14,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_383,THALIKKOTTAI RAJUTHEVAR BAALU,SRIPERUMBUDUR,TAMIL NADU,196905535.11,71998395.0,124907140.11,36.56,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_384,DR RANI SRI KUMAR,TENKASI,TAMIL NADU,153060922.82,99919930.0,53140992.81999999,65.28,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_385,MURASOLI S,THANJAVUR,TAMIL NADU,147000000.0,76201785.0,70798215.0,51.84,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_386,THANGA TAMILSELVAN,THENI,TAMIL NADU,147000000.0,49328291.0,97671709.0,33.56,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_387,KANIMOZHI KARUNANIDHI,THOOTHUKKUDI,TAMIL NADU,147000000.0,58344698.0,88655302.0,39.69,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_388,DURAI VAIKO,TIRUCHIRAPPALLI,TAMIL NADU,147000000.0,64219366.0,82780634.0,43.69,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_389,ROBERT BRUCE C,TIRUNELVELI,TAMIL NADU,147475440.11,55819028.0,91656412.11,37.85,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_390,K SUBBARAYAN,TIRUPPUR,TAMIL NADU,147000000.0,81901423.0,65098577.0,55.72,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_391,SASIKANTH SENTHIL,TIRUVALLUR,TAMIL NADU,171500000.0,89433784.0,82066216.0,52.15,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_392,CN ANNADURAI,TIRUVANNAMALAI,TAMIL NADU,148579509.11,87500808.0,61078701.110000014,58.89,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_393,D M KATHIR ANAND,VELLORE,TAMIL NADU,160196941.11,33728871.0,126468070.11,21.05,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_394,D RAVIKUMAR,VILUPPURAM,TAMIL NADU,197598306.11,104427486.0,93170820.11,52.85,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_395,MANICKAM TAGORE B,VIRUDHUNAGAR,TAMIL NADU,147000000.0,90165437.0,56834563.0,61.34,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_396,GODAM NAGESH,ADILABAD,TELANGANA,147000000.0,35717086.0,111282914.0,24.3,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_397,CHAMALA KIRAN KUMAR REDDY,BHONGIR,TELANGANA,147000000.0,62689273.0,84310727.0,42.65,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_398,KONDA VISHWESHWAR REDDY,CHELVELLA,TELANGANA,186441916.11,57214092.0,129227824.11,30.69,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_399,ASADUDDIN OWAISI,HYDERABAD,TELANGANA,147000000.0,11172317.0,135827683.0,7.6,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_400,SANJAY KUMAR BANDI,KARIMNAGAR,TELANGANA,172775317.11,65470195.0,107305122.11,37.89,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_401,RAMASAHAYAM RAGHURAM REDDY,KHAMMAM,TELANGANA,147000000.0,20924125.0,126075875.0,14.23,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_402,BALRAM NAIK PORIKA,MAHABUBABAD,TELANGANA,147000000.0,72320239.0,74679761.0,49.2,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_403,ARUNA. D. K,MAHABUBNAGAR,TELANGANA,147000000.0,44232038.0,102767962.0,30.09,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_404,EATALA RAJENDER,MALKAJGIRI,TELANGANA,327477390.86,34708670.0,292768720.86,10.6,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_405,MADHAVANENI RAGHUNANDAN RAO,MEDAK,TELANGANA,147000000.0,30484168.0,116515832.0,20.74,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_406,DR.MALLU RAVI,NAGARKURNOOL,TELANGANA,147000000.0,47000729.0,99999271.0,31.97,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_407,KUNDURU RAGHUVEER,NALGONDA,TELANGANA,162952022.0,7766945.0,155185077.0,4.77,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_408,ARVIND DHARMAPURI,NIZAMABAD,TELANGANA,281396355.11,158096817.0,123299538.11,56.18,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_409,VAMSI KRISHNA GADDAM,PEDDAPALLE,TELANGANA,148451721.11,16373473.0,132078248.11,11.03,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_410,KISHAN REDDY GANGAPURAM,SECUNDERABAD,TELANGANA,147000000.0,4754322.0,142245678.0,3.23,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_411,KADIYAM KAVYA,WARANGEL,TELANGANA,147000000.0,27189421.0,119810579.0,18.5,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_412,SURESH KUMAR SHETKAR,ZAHIRABAD,TELANGANA,147000000.0,28174768.0,118825232.0,19.17,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_413,KALABEN MOHANBHAI DELKAR,DADRA & NAGAR HAVELI,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,147000000.0,0.0,147000000.0,0.0,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_414,PATEL UMESHBHAI BABUBHAI,DAMAN AND DIU,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,245063957.0,0.0,245063957.0,0.0,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_415,KRITI DEVI DEBBARMAN,TRIPURA EAST,TRIPURA,147000000.0,32934783.0,114065217.0,22.4,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_416,BIPLAB KUMAR DEB,TRIPURA WEST,TRIPURA,147000000.0,51962677.0,95037323.0,35.35,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_417,PROF SP SINGH BAGHEL,AGRA,UTTAR PRADESH,147000000.0,90115338.0,56884662.0,61.3,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_418,DEVENDRA ALIAS BHOLE SINGH,AKBARPUR,UTTAR PRADESH,147000000.0,62000186.0,84999814.0,42.18,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_419,SHRI SATISH KUMAR GAUTAM,ALIGARH,UTTAR PRADESH,147000000.0,87713538.0,59286462.0,59.67,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_420,UJJWAL RAMAN SINGH,ALLAHABAD,UTTAR PRADESH,147000000.0,64290040.0,82709960.0,43.73,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_421,LALJI VERMA,AMBEDKAR NAGAR,UTTAR PRADESH,147000000.0,86165424.0,60834576.0,58.62,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_422,KISHORI LAL,AMETHI,UTTAR PRADESH,171500000.0,82481354.0,89018646.0,48.09,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_423,KANWAR SINGH TANWAR,AMROHA,UTTAR PRADESH,147000000.0,78135018.0,68864982.0,53.15,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_424,NEERAJ MAURYA,AONLA,UTTAR PRADESH,147000000.0,97488644.0,49511356.0,66.32,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_425,DHARMENDRA YADAV,AZAMGARH,UTTAR PRADESH,147000000.0,61248647.0,85751353.0,41.67,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_426,ADITYA YADAV,BADAUN,UTTAR PRADESH,147000000.0,85488147.0,61511853.0,58.16,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_427,DR RAJKUMAR SANGWAN,BAGHPAT,UTTAR PRADESH,147000000.0,36662976.0,110337024.0,24.94,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_428,ANAND KUMAR,BAHRAICH,UTTAR PRADESH,147000000.0,66987751.0,80012249.0,45.57,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_429,SANATAN PANDEY,BALLIA,UTTAR PRADESH,180420041.4,74595388.0,105824653.4,41.35,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_430,KRISHNA DEVI SHIVSHANKER PATEL,BANDA,UTTAR PRADESH,147000000.0,74835215.67,72164784.33,50.91,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_431,KAMLESH PASWAN,BANSGAON,UTTAR PRADESH,147000000.0,35635253.0,111364747.0,24.24,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_432,TANUJ PUNIA,BARABANKI,UTTAR PRADESH,148198170.11,83397272.0,64800898.110000014,56.27,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_433,CHHATRA PAL SINGH GANGWAR,BAREILLY,UTTAR PRADESH,147000000.0,95712065.0,51287935.0,65.11,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_434,RAM PRASAD CHAUDHARY,BASTI,UTTAR PRADESH,204176957.11,148429426.0,55747531.110000014,72.7,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_435,VINOD KUMAR BIND,BHADOHI,UTTAR PRADESH,147000000.0,75517267.0,71482733.0,51.37,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_436,CHANDAN CHAUHAN,BIJNOR,UTTAR PRADESH,147000000.0,80796698.0,66203302.0,54.96,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_437,BHOLA SINGH,BULANDSHAHR,UTTAR PRADESH,147000000.0,101017522.0,45982478.0,68.72,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_438,VIRENDRA SINGH,CHANDAULI,UTTAR PRADESH,147000000.0,86345853.0,60654147.0,58.74,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_439,SHASHANK MANI,DEORIA,UTTAR PRADESH,147000000.0,80936917.0,66063083.0,55.06,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_440,ANAND BHADAURIYA,DHAURAHRA,UTTAR PRADESH,147000000.0,76758938.0,70241062.0,52.22,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_441,JAGDAMBIKA PAL,DOMARIYAGANJ,UTTAR PRADESH,160643957.11,38873088.0,121770869.11,24.2,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_442,DEVESH SHAKYA,ETAH,UTTAR PRADESH,147000000.0,81351075.0,65648925.0,55.34,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
INTERNAL_MP_443,JITENDRA KUMAR DOHARE,ETAWAH,UTTAR PRADESH,188747306.26,119571988.0,69175318.25999999,63.35,MP_ALLOCATION,mplads_mp_summary_2026-08-26.csv,2026-08-26,2026-08-26T10:39:19.918730+00:00
