internal_mp_id,mp_name_normalized,constituency_normalized,state_normalized,house,allocated_amount,total_expenditure,unspent_amount,utilization_pct,utilization_percentile,utilization_robust_zscore,recommended_works_count,completed_works_count,pending_works_count,completion_rate_pct,completion_rate_percentile,completion_rate_robust_zscore,transaction_count,successful_payments_count,pending_payments_count,successful_payment_rate_pct,pending_payment_rate_pct,pending_payment_rate_robust_zscore,average_transaction_amount,distinct_vendor_count,vendor_hhi,vendor_hhi_percentile,vendor_hhi_robust_zscore,top_vendor_share_pct,feature_generated_at
INTERNAL_MP_416,BIPLAB KUMAR DEB,TRIPURA WEST,TRIPURA,Lok Sabha,147000000.0,51962677.0,95037323.0,35.35,0.5598526703499079,0.13964432647644348,24,7,17,22.58,0.4429097605893186,-0.16957888120678813,26,26,0,100.0,0.0,-0.6745,1998564.5,17,1334.85,0.574585635359116,0.242852996331023,21.79,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_417,PROF SP SINGH BAGHEL,AGRA,UTTAR PRADESH,Lok Sabha,147000000.0,90115338.0,56884662.0,61.3,0.9097605893186004,1.3011091572660918,55,55,0,50.0,0.8020257826887661,0.9928843494657447,127,127,0,100.0,0.0,-0.6745,709569.5905511811,2,5461.81,0.9189686924493554,4.0254790596548435,65.2,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_418,DEVENDRA ALIAS BHOLE SINGH,AKBARPUR,UTTAR PRADESH,Lok Sabha,147000000.0,62000186.0,84999814.0,42.18,0.6850828729281768,0.445340079628401,86,62,24,41.89,0.7136279926335175,0.6490631678189817,98,98,0,100.0,0.0,-0.6745,632654.9591836735,10,3067.05,0.8029465930018416,1.8305264573991031,52.44,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_419,SHRI SATISH KUMAR GAUTAM,ALIGARH,UTTAR PRADESH,Lok Sabha,147000000.0,87713538.0,59286462.0,59.67,0.9005524861878453,1.22815394824154,55,21,34,27.63,0.5211786372007366,0.044514456316781914,127,127,0,100.0,0.0,-0.6745,690657.7795275591,4,3062.48,0.8011049723756906,1.8263377564886532,43.93,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_420,UJJWAL RAMAN SINGH,ALLAHABAD,UTTAR PRADESH,Lok Sabha,147000000.0,64290040.0,82709960.0,43.73,0.7044198895027625,0.5147146648971468,28,3,25,9.68,0.20626151012891344,-0.7164707730986798,66,59,7,89.39393939393939,10.606060606060606,3.4270050505050507,974091.5151515151,19,1674.64,0.6482504604051565,0.5542925329528468,28.56,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_421,LALJI VERMA,AMBEDKAR NAGAR,UTTAR PRADESH,Lok Sabha,147000000.0,86165424.0,60834576.0,58.62,0.8802946593001841,1.181158261446583,202,61,141,23.19,0.45119705340699817,-0.14371810182275283,287,280,7,97.5609756097561,2.4390243902439024,0.2687032520325203,300227.95818815334,40,1020.85,0.48066298342541436,-0.04494833537165382,18.49,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_422,KISHORI LAL,AMETHI,UTTAR PRADESH,Lok Sabha,171500000.0,82481354.0,89018646.0,48.09,0.7661141804788214,0.7098586595885871,31,19,12,38.0,0.6648250460405156,0.48414770584538025,75,70,5,93.33333333333333,6.666666666666667,1.903588888888889,1099751.3866666667,16,4944.88,0.9042357274401474,3.551679243103682,69.48,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_423,KANWAR SINGH TANWAR,AMROHA,UTTAR PRADESH,Lok Sabha,147000000.0,78135018.0,68864982.0,53.15,0.8416206261510129,0.9363331121433314,46,59,-13,56.19,0.860036832412523,1.2553076681332491,81,81,0,100.0,0.0,-0.6745,964629.8518518518,3,6020.61,0.9373848987108656,4.537655442315531,74.6,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_424,NEERAJ MAURYA,AONLA,UTTAR PRADESH,Lok Sabha,147000000.0,97488644.0,49511356.0,66.32,0.9631675874769797,1.5257932979429332,19,17,2,47.22,0.7642725598526704,0.8750270270270268,101,101,0,100.0,0.0,-0.6745,965234.0990099009,4,4416.16,0.8802946593001841,3.0670731281424097,60.61,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_425,DHARMENDRA YADAV,AZAMGARH,UTTAR PRADESH,Lok Sabha,147000000.0,61248647.0,85751353.0,41.67,0.6740331491712708,0.4225136031851363,52,16,36,23.53,0.4604051565377532,-0.12930389692017583,53,43,10,81.13207547169812,18.867924528301888,6.621977987421384,1155634.8490566039,28,597.11,0.30939226519337015,-0.4333334828101644,12.46,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_426,ADITYA YADAV,BADAUN,UTTAR PRADESH,Lok Sabha,147000000.0,85488147.0,61511853.0,58.16,0.8766114180478821,1.160569674850697,64,41,23,39.05,0.6740331491712708,0.528662162162162,186,162,24,87.09677419354838,12.903225806451612,4.3153494623655915,459613.6935483871,8,2132.2,0.7255985267034991,0.9736759002581868,33.38,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_427,DR RAJKUMAR SANGWAN,BAGHPAT,UTTAR PRADESH,Lok Sabha,147000000.0,36662976.0,110337024.0,24.94,0.3867403314917127,-0.32628433974784327,103,16,87,13.45,0.26703499079189685,-0.556642677561282,78,66,12,84.61538461538461,15.384615384615385,5.274935897435897,470038.1538461539,7,4936.72,0.9023941068139963,3.5442000747384146,68.23,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_428,ANAND KUMAR,BAHRAICH,UTTAR PRADESH,Lok Sabha,147000000.0,66987751.0,80012249.0,45.57,0.7311233885819521,0.5970690112806903,79,32,47,28.83,0.5469613259668509,0.09538812067881833,102,102,0,100.0,0.0,-0.6745,656742.6568627451,10,1483.8,0.6095764272559853,0.3793753159396655,22.26,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_429,SANATAN PANDEY,BALLIA,UTTAR PRADESH,Lok Sabha,180420041.4,74595388.0,105824653.4,41.35,0.6666666666666666,0.40819110816191134,293,62,231,17.46,0.34990791896869244,-0.38663984915147687,231,229,2,99.13419913419914,0.8658008658008658,-0.3396832611832612,322923.75757575757,9,5619.77,0.9244935543278084,4.170259627666802,71.79,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_430,KRISHNA DEVI SHIVSHANKER PATEL,BANDA,UTTAR PRADESH,Lok Sabha,147000000.0,74835215.67,72164784.33,50.91,0.8047882136279927,0.8360756469807566,240,202,38,45.7,0.7532228360957642,0.8105870521684475,329,328,1,99.69604863221885,0.303951367781155,-0.5569579533941237,227462.66161094225,16,3035.58,0.7955801104972375,1.8016821646962897,45.46,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_431,KAMLESH PASWAN,BANSGAON,UTTAR PRADESH,Lok Sabha,147000000.0,35635253.0,111364747.0,24.24,0.3775322283609576,-0.35761479761114795,124,0,124,0.0,0.03959484346224678,-1.1268516656191072,76,70,6,92.10526315789474,7.894736842105263,2.3785,468884.90789473685,7,5265.46,0.9152854511970534,3.845511570865606,71.5,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_432,TANUJ PUNIA,BARABANKI,UTTAR PRADESH,Lok Sabha,148198170.11,83397272.0,64800898.110000014,56.27,0.8674033149171271,1.075977438619775,20,13,7,39.39,0.6758747697974218,0.5430763670647392,30,30,0,100.0,0.0,-0.6745,2779909.066666667,4,8497.52,0.9760589318600368,6.807903838836797,92.06,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_433,CHHATRA PAL SINGH GANGWAR,BAREILLY,UTTAR PRADESH,Lok Sabha,147000000.0,95712065.0,51287935.0,65.11,0.9465930018416207,1.4716363636363639,44,142,-98,76.34,0.9705340699815838,2.1095612822124448,290,290,0,100.0,0.0,-0.6745,330041.6034482759,17,3345.75,0.8232044198895028,2.0859730534039946,55.46,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_434,RAM PRASAD CHAUDHARY,BASTI,UTTAR PRADESH,Lok Sabha,204176957.11,148429426.0,55747531.110000014,72.7,0.9815837937384899,1.811348042468481,146,37,109,20.22,0.40515653775322286,-0.26963042111879315,239,238,1,99.581589958159,0.41841004184100417,-0.5126952580195259,621043.6234309623,16,6570.13,0.9484346224677717,5.041326104090229,80.82,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_435,VINOD KUMAR BIND,BHADOHI,UTTAR PRADESH,Lok Sabha,147000000.0,75517267.0,71482733.0,51.37,0.8121546961325967,0.8566642335766426,137,407,-270,74.82,0.9631675874769797,2.0451213073538645,525,418,107,79.61904761904762,20.38095238095238,7.207086031746031,143842.41333333333,9,3095.88,0.8047882136279927,1.8569510191602117,46.15,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_436,CHANDAN CHAUHAN,BIJNOR,UTTAR PRADESH,Lok Sabha,147000000.0,80796698.0,66203302.0,54.96,0.850828729281768,1.0173447246184477,102,14,88,12.07,0.24861878453038674,-0.615147391577624,209,188,21,89.95215311004785,10.047846889952153,3.2111363636363635,386587.0717703349,24,1275.12,0.5543278084714549,0.18810658377496922,26.33,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_437,BHOLA SINGH,BULANDSHAHR,UTTAR PRADESH,Lok Sabha,147000000.0,101017522.0,45982478.0,68.72,0.9742173112338858,1.6332120106171206,148,142,6,48.97,0.7900552486187845,0.9492177875549966,250,200,50,80.0,20.0,7.059766666666666,404070.088,5,3020.28,0.7918968692449355,1.7876587240114143,39.39,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_438,VIRENDRA SINGH,CHANDAULI,UTTAR PRADESH,Lok Sabha,147000000.0,86345853.0,60654147.0,58.74,0.8839779005524862,1.1865291970802925,22,13,9,37.14,0.6500920810313076,0.44768824638592075,49,45,4,91.83673469387756,8.16326530612245,2.482343537414966,1762160.2653061224,13,1577.4,0.6279926335174953,0.46516577660008146,22.85,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_439,SHASHANK MANI,DEORIA,UTTAR PRADESH,Lok Sabha,147000000.0,80936917.0,66063083.0,55.06,0.852670349907919,1.0218205043132056,81,45,36,35.71,0.6372007366482505,0.387063796354494,142,133,9,93.66197183098592,6.338028169014084,1.7765,569978.2887323943,22,1958.64,0.7016574585635359,0.8145969221361596,36.52,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_440,ANAND BHADAURIYA,DHAURAHRA,UTTAR PRADESH,Lok Sabha,147000000.0,76758938.0,70241062.0,52.22,0.8287292817679558,0.894708360982084,45,132,-87,74.58,0.9613259668508287,2.0349465744814577,360,359,1,99.72222222222223,0.2777777777777778,-0.5670796296296297,213219.27222222224,18,4189.93,0.8729281767955801,2.8597186846038865,60.47,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_441,JAGDAMBIKA PAL,DOMARIYAGANJ,UTTAR PRADESH,Lok Sabha,160643957.11,38873088.0,121770869.11,24.2,0.3756906077348066,-0.3594051094890511,75,0,75,0.0,0.03959484346224678,-1.1268516656191072,50,45,5,90.0,10.0,3.1926333333333337,777461.76,12,3933.8,0.860036832412523,2.624958955021062,57.34,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_442,DEVESH SHAKYA,ETAH,UTTAR PRADESH,Lok Sabha,147000000.0,81351075.0,65648925.0,55.34,0.856353591160221,1.0343526874585274,106,220,-114,67.48,0.9410681399631676,1.7339440603394092,581,581,0,100.0,0.0,-0.6745,140019.06196213426,4,4507.5,0.8876611418047882,3.150792152466367,60.33,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_443,JITENDRA KUMAR DOHARE,ETAWAH,UTTAR PRADESH,Lok Sabha,188747306.26,119571988.0,69175318.25999999,63.35,0.9337016574585635,1.392862641008627,322,192,130,37.35,0.6574585635359116,0.4565911376492772,518,518,0,100.0,0.0,-0.6745,230833.95366795367,16,3940.4,0.8637200736648251,2.6310082823753222,60.52,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_444,AWADHESH PRASAD,FAIZABAD,UTTAR PRADESH,Lok Sabha,147000000.0,92097873.0,54902127.0,62.65,0.9263351749539595,1.3615321831453222,106,97,9,47.78,0.7734806629834254,0.8987680703959773,288,242,46,84.02777777777779,15.972222222222221,5.5021712962962965,319784.28125,27,663.34,0.3425414364640884,-0.37262939937491507,15.68,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_445,MUKESH RAJPUT,FARRUKHABAD,UTTAR PRADESH,Lok Sabha,147000000.0,108417412.0,38582588.0,73.75,0.9852670349907919,1.8583437292634377,49,246,-197,83.39,0.9815837937384899,2.408444060339409,367,367,0,100.0,0.0,-0.6745,295415.2915531335,4,6944.23,0.9594843462246777,5.3842129773066985,81.58,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_446,NARESH CHANDRA UTTAM PATEL,FATEHPUR,UTTAR PRADESH,Lok Sabha,147000000.0,28783210.0,118216790.0,19.58,0.3020257826887661,-0.5661861313868614,74,10,64,11.9,0.2430939226519337,-0.6223544940289124,49,43,6,87.75510204081633,12.244897959183673,4.060765306122449,587412.4489795918,12,1661.95,0.6445672191528545,0.5426613262671557,25.58,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_447,RAJKUMAR CHAHAR,FATEHPUR SIKRI,UTTAR PRADESH,Lok Sabha,147000000.0,96369831.0,50630169.0,65.56,0.9567219152854513,1.4917773722627743,5,45,-40,90.0,0.9953959484346224,2.688673161533626,92,92,0,100.0,0.0,-0.6745,1047498.1630434783,6,2277.44,0.7384898710865562,1.1067977646419347,29.36,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_448,AKSHAYA YADAV,FIROZABAD,UTTAR PRADESH,Lok Sabha,147000000.0,95931875.0,51068125.0,65.26,0.9502762430939227,1.4783500331785009,6,37,-31,86.05,0.9852670349907919,2.521214016341923,83,83,0,100.0,0.0,-0.6745,1155805.7228915663,3,5673.91,0.9263351749539595,4.219882443266747,72.76,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_449,MAHESH SHARMA,GAUTAM BUDDHA NAGAR,UTTAR PRADESH,Lok Sabha,148816284.11,83408358.0,65407926.110000014,56.05,0.861878453038674,1.0661307232913075,103,68,35,39.77,0.6850828729281768,0.5591863607793841,130,126,4,96.92307692307692,3.076923076923077,0.5153871794871795,641602.7538461538,18,1291.4,0.5616942909760589,0.2030282579154776,22.66,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_450,ATUL GARG,GHAZIABAD,UTTAR PRADESH,Lok Sabha,155336470.0,42043789.0,113292681.0,27.07,0.4198895027624309,-0.23095023224950223,41,36,5,46.75,0.7587476979742173,0.8551015084852293,49,40,9,81.63265306122449,18.367346938775512,6.428397959183673,858036.5102040817,18,1473.19,0.6058931860036832,0.36965056393531726,29.18,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_451,AFZAL ANSARI,GHAZIPUR,UTTAR PRADESH,Lok Sabha,220500000.0,106722563.0,113777437.0,48.4,0.7734806629834254,0.723733576642336,396,35,361,8.12,0.1878453038674033,-0.7826065367693273,285,283,2,99.29824561403508,0.7017543859649122,-0.4031222222222222,374465.13333333336,34,2078.01,0.716390423572744,0.9240072564207092,41.92,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_452,RAJEEV RAI,GHOSI,UTTAR PRADESH,Lok Sabha,147000000.0,66462043.0,80537957.0,45.21,0.7200736648250461,0.5809562043795623,119,108,11,47.58,0.7716390423572744,0.8902891263356377,311,300,11,96.46302250803859,3.536977491961415,0.6932963558413721,213704.31832797427,25,1048.14,0.48987108655616945,-0.01993528332653893,21.72,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_453,KIRTI VARDHAN SINGH,GONDA,UTTAR PRADESH,Lok Sabha,147000000.0,71075338.0,75924662.0,48.35,0.7716390423572744,0.7214956867949572,118,35,83,22.88,0.44751381215469616,-0.156860465116279,180,176,4,97.77777777777777,2.2222222222222223,0.184862962962963,394862.9888888889,24,1280.87,0.5598526703499079,0.19337683109118062,26.88,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_454,RAVINDRA SHYAMNARAYAN ALIAS RAVI KISHAN SHUKLA,GORAKHPUR,UTTAR PRADESH,Lok Sabha,147000000.0,12572509.0,134427491.0,8.55,0.11970534069981584,-1.0598646317186464,9,0,9,0.0,0.03959484346224678,-1.1268516656191072,10,10,0,100.0,0.0,-0.6745,1257250.9,3,6784.86,0.9539594843462247,5.23814005299633,81.15,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_455,AJENDRA SINGH LODHI,HAMIRPUR,UTTAR PRADESH,Lok Sabha,147000000.0,48355823.0,98644177.0,32.9,0.511049723756906,0.02998772395487732,172,19,153,9.95,0.2136279926335175,-0.7050241986172217,104,85,19,81.73076923076923,18.269230769230766,6.390455128205126,464959.83653846156,19,1464.34,0.6040515653775322,0.36153896589210466,25.26,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_456,JAI PRAKASH,HARDOI,UTTAR PRADESH,Lok Sabha,147000000.0,85755277.0,61244723.0,58.34,0.8784530386740331,1.1686260783012614,21,3,18,12.5,0.2587476979742173,-0.5969176618478942,47,47,0,100.0,0.0,-0.6745,1824580.3617021276,20,1753.78,0.6593001841620626,0.626829467318929,29.64,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_457,ANOOP PRADHAN BALMIKI,HATHRAS,UTTAR PRADESH,Lok Sabha,147000000.0,97915147.0,49084853.0,66.61,0.9650092081031307,1.538773059057731,37,69,-32,65.09,0.9263351749539595,1.632620678818353,141,141,0,100.0,0.0,-0.6745,694433.6666666666,7,2747.42,0.7734806629834254,1.537564866150292,34.23,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_458,NARAYAN DAS AHIRWAR,JALAUN,UTTAR PRADESH,Lok Sabha,147000000.0,51218010.8,95781989.2,34.84,0.5524861878453039,0.11681785003317882,331,36,295,9.81,0.21178637200736647,-0.710959459459459,292,284,8,97.26027397260275,2.73972602739726,0.38498858447488576,175404.14657534246,6,4746.95,0.8950276243093923,3.370263582008424,65.35,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_459,BABU SINGH KUSHWAHA,JAUNPUR,UTTAR PRADESH,Lok Sabha,147000000.0,46048017.0,100951983.0,31.33,0.48987108655616945,-0.040282017252820115,164,522,-358,76.09,0.9686924493554327,2.0989626021370205,650,529,121,81.38461538461539,18.615384615384613,6.5243174358974345,70843.10307692307,18,1267.76,0.5524861878453039,0.18136066721021868,23.09,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_460,ANURAG SHARMA,JHANSI,UTTAR PRADESH,Lok Sabha,147000000.0,67201462.0,79798538.0,45.72,0.7329650092081031,0.603782680822827,83,79,4,48.77,0.7863720073664825,0.9407388434946574,242,235,7,97.10743801652893,2.8925619834710745,0.4440922865013775,277691.9917355372,26,1020.57,0.47882136279926335,-0.04520497350183453,20.64,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_461,IQRA CHOUDHARY,KAIRANA,UTTAR PRADESH,Lok Sabha,147000000.0,50723960.0,96276040.0,34.51,0.5414364640883977,0.10204777704047784,42,45,-3,51.72,0.8305709023941068,1.0658032683846634,62,55,7,88.70967741935483,11.29032258064516,3.691618279569892,818128.3870967742,9,2338.47,0.7421731123388582,1.1627357113738275,38.54,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_462,KARAN BHUSHAN SINGH,KAISERGANJ,UTTAR PRADESH,Lok Sabha,147000000.0,95454825.0,51545175.0,64.94,0.9410681399631676,1.4640275381552759,75,33,42,30.56,0.570902394106814,0.16873098680075424,145,143,2,98.62068965517241,1.3793103448275863,-0.14110229885057468,658309.1379310344,6,7624.16,0.9650092081031307,6.007412848213071,86.56,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_463,AKHILESH YADAV,KANNAUJ,UTTAR PRADESH,Lok Sabha,147000000.0,31559060.0,115440940.0,21.47,0.3296500920810313,-0.4815938951559389,200,39,161,16.32,0.3296500920810313,-0.4349698302954115,91,82,9,90.10989010989012,9.89010989010989,3.150137362637363,346802.85714285716,26,820.2,0.3996316758747698,-0.22885705258866695,14.87,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_464,RAMESH AWASTHI,KANPUR,UTTAR PRADESH,Lok Sabha,147000000.0,75758324.0,71241676.0,51.54,0.8186003683241252,0.8642730590577309,66,48,18,42.11,0.7200736648250461,0.6583900062853549,98,77,21,78.57142857142857,21.428571428571427,7.612214285714285,773044.1224489796,6,4466.38,0.8839779005524862,3.113103009919825,59.77,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_465,PUSHPENDRA SAROJ,KAUSHAMBI,UTTAR PRADESH,Lok Sabha,147000000.0,56198890.0,90801110.0,38.23,0.6187845303867403,0.26854678168546786,141,607,-466,81.15,0.9797421731123389,2.313479886863608,907,833,74,91.8412348401323,8.158765159867695,2.4806032708563026,61961.28996692393,12,1436.25,0.5985267034990792,0.33579266204647357,21.31,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_466,UTKARSH VERMA MADHUR,KHERI,UTTAR PRADESH,Lok Sabha,147000000.0,74909150.0,72090850.0,50.96,0.8066298342541437,0.8383135368281357,13,347,-334,96.39,1.0,2.9595754242614705,699,697,2,99.71387696709584,0.28612303290414876,-0.5638524082021937,107166.16595135909,4,4070.79,0.8692449355432781,2.7505191602119843,46.01,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_467,VIJAY KUMAR DUBEY,KUSHI NAGAR,UTTAR PRADESH,Lok Sabha,148900000.0,80256423.0,68643577.0,53.9,0.8453038674033149,0.9699014598540149,90,132,-42,59.46,0.8931860036832413,1.3939384035197986,324,322,2,99.38271604938271,0.6172839506172839,-0.43578806584362134,247705.00925925927,23,4655.53,0.8895027624309392,3.2864712325044154,66.84,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_468,DAROGA PRASAD SAROJ,LALGANJ,UTTAR PRADESH,Lok Sabha,147000000.0,82499872.0,64500128.0,56.12,0.8637200736648251,1.0692637690776379,236,58,178,19.73,0.39779005524861877,-0.2904038340666246,282,185,97,65.60283687943263,34.39716312056738,12.627341607565013,292552.73758865247,14,1694.11,0.6537753222836096,0.5721380486479138,31.44,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_469,RAJNATH SINGH,LUCKNOW,UTTAR PRADESH,Lok Sabha,154808797.11,74407887.0,80400910.11000001,48.06,0.7633517495395948,0.7085159256801596,71,31,40,30.39,0.567219152854512,0.16152388434946582,74,71,3,95.94594594594594,4.054054054054054,0.8932567567567569,1005511.9864864865,10,1498.04,0.6132596685082873,0.39242719798885695,22.55,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_470,PRIYA SAROJ,MACHHLISHAHR,UTTAR PRADESH,Lok Sabha,147000000.0,69805592.0,77194408.0,47.49,0.7559852670349908,0.6830039814200402,670,725,-55,51.97,0.8351749539594844,1.0764019484600877,1048,1047,1,99.90458015267176,0.09541984732824427,-0.637599872773537,66608.3893129771,16,3032.01,0.7937384898710865,1.7984100285364857,50.55,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_471,PANKAJ CHOWDHARY,MAHARAJGANJ,UTTAR PRADESH,Lok Sabha,147000000.0,95676373.0,51323627.0,65.09,0.9438305709023941,1.4707412076974125,30,31,-1,50.82,0.8158379373848987,1.0276480201131364,94,94,0,100.0,0.0,-0.6745,1017833.7553191489,8,8918.27,0.9852670349907919,7.193548457670879,94.41,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_472,SMT DIMPLE YADAV,MAINPURI,UTTAR PRADESH,Lok Sabha,192042469.11,71677973.0,120364496.11,37.32,0.5874769797421732,0.22781718646317206,111,53,58,32.32,0.5930018416206262,0.24334569453174107,148,125,23,84.45945945945947,15.54054054054054,5.3352342342342345,484310.6283783784,22,842.57,0.4125230202578269,-0.20835349911672782,17.42,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_473,SMT HEMA MALINI,MATHURA,UTTAR PRADESH,Lok Sabha,147000000.0,40721168.0,106278832.0,27.7,0.43278084714548803,-0.20275282017252813,55,33,22,37.5,0.6593001841620626,0.4629503456945317,82,81,1,98.78048780487805,1.2195121951219512,-0.20289837398373983,496599.60975609755,14,1821.54,0.6832412523020258,0.6889358948226659,33.41,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_474,ARUN GOVIL,MEERUT,UTTAR PRADESH,Lok Sabha,147000000.0,66737649.0,80262351.0,45.4,0.7255985267034991,0.5894601857996021,196,36,160,15.52,0.3149171270718232,-0.4688856065367692,172,169,3,98.25581395348837,1.744186046511628,0.0,388009.58720930235,18,802.83,0.39042357274401474,-0.24477778230737873,16.97,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_475,SMT ANUPRIYA PATEL,MIRZAPUR,UTTAR PRADESH,Lok Sabha,147000000.0,51732584.0,95267416.0,35.19,0.5580110497237569,0.13248307896483086,10,0,10,0.0,0.03959484346224678,-1.1268516656191072,10,6,4,60.0,40.0,14.794033333333333,5173258.4,3,5506.93,0.9208103130755064,4.0668344612039675,66.58,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_476,ASHOK KUMAR RAWAT,MISRIKH,UTTAR PRADESH,Lok Sabha,147000000.0,121139986.0,25860014.0,82.41,0.992633517495396,2.245946250829463,3,2,1,40.0,0.6896869244935543,0.5689371464487742,32,24,8,75.0,25.0,8.993333333333332,3785624.5625,6,2569.88,0.7642725598526704,1.3748379603206955,30.71,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_477,R.K. CHAUDHARY,MOHANLALGANJ,UTTAR PRADESH,Lok Sabha,147000000.0,34622708.0,112377292.0,23.55,0.3664825046040516,-0.38849767750497666,79,14,65,15.05,0.30386740331491713,-0.4888111250785667,83,81,2,97.59036144578313,2.4096385542168677,0.257339357429719,417141.0602409639,3,8077.9,0.9686924493554327,6.423294938170946,89.57,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_478,RUCHI VIRA,MORADABAD,UTTAR PRADESH,Lok Sabha,147000000.0,52167110.0,94832890.0,35.49,0.56353591160221,0.14591041804910443,108,165,-57,60.44,0.8968692449355433,1.4354852294154616,559,559,0,100.0,0.0,-0.6745,93322.20035778175,4,8582.74,0.9779005524861878,6.886013486886804,92.43,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_479,HARENDRA SINGH MALIK,MUZAFFARNAGAR,UTTAR PRADESH,Lok Sabha,147000000.0,45077485.0,101922515.0,30.66,0.47882136279926335,-0.07026974120769727,183,32,151,14.88,0.2974217311233886,-0.49601822752985525,140,121,19,86.42857142857143,13.571428571428571,4.573752380952381,321982.03571428574,17,1882.84,0.6924493554327809,0.7451213140372331,27.45,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_480,CHANDRA SHEKHAR,NAGINA,UTTAR PRADESH,Lok Sabha,147000000.0,87033825.0,59966175.0,59.21,0.8913443830570903,1.207565361645654,227,286,-59,55.75,0.858195211786372,1.2366539912005026,893,784,109,87.79395296752519,12.206047032474803,4.045741134751773,97462.29003359462,8,1846.29,0.6887661141804788,0.7116208724011414,28.57,2026-08-26T10:44:17.312957+00:00
INTERNAL_MP_481,PRAVEEN PATEL,PHULPUR,UTTAR PRADESH,Lok Sabha,151559884.09,94736988.0,56822896.09,62.51,0.9244935543278084,1.3552660915726613,10,14,-4,58.33,0.8858195211786372,1.346032369578881,36,35,1,97.22222222222221,2.7777777777777777,0.39970370370370367,2631583.0,6,4812.71,0.8987108655616943,3.4305368800108704,65.47,2026-08-26T10:44:17.312957+00:00
